FACTOR07,UBIGEO,RESULT,ESTRATO,P101,P102,P103,P103A,P110,P111A,P1121,P1141,P1142,P1143,P1144,Ingreso
543.099914550781,150110,2,1,1,1,2,1,1,1,1,0,1,1,1,5321.72428385417
1335.91149902344,150121,2,1,1,1,1,1,1,1,1,1,1,0,1,6392.08333333333
1335.91149902344,150121,3,1, , , , , , , , , , , , 
1335.91149902344,150121,4,1, , , , , , , , , , , , 
1335.91149902344,150121,4,1, , , , , , , , , , , , 
1335.91149902344,150121,2,1,1,1,1,1,1,1,1,1,1,1,1,5813.298828125
1335.91149902344,150121,1,1,1,1,1,1,1,1,1,0,1,0,1,3040.66666666667
265.662994384766,150130,3,1, , , , , , , , , , , , 
265.662994384766,150130,3,1, , , , , , , , , , , , 
265.662994384766,150130,2,1,2,1,1,1,1,1,1,1,1,1,1,4040.52669270833
265.662994384766,150130,7,1, , , , , , , , , , , , 
265.662994384766,150130,2,1,2,1,4,1,1,1,1,1,1,1,1,5485.58333333333
265.662994384766,150130,3,1, , , , , , , , , , , , 
265.662994384766,150130,2,1,2,1,1,1,1,1,1,1,1,1,1,5744.67252604167
265.662994384766,150130,1,1,2,1,1,1,1,1,1,1,1,1,1,13519.74609375
265.662994384766,150131,2,1,2,1,1,1,1,1,1,1,1,1,1,9592.40625
265.662994384766,150131,3,1, , , , , , , , , , , , 
265.662994384766,150131,1,1,1,1,3,1,1,1,1,1,1,1,1,6547.53385416667
265.662994384766,150131,2,1,2,1,1,1,1,1,1,1,1,1,1,8721.61458333333
265.662994384766,150131,3,1, , , , , , , , , , , , 
265.662994384766,150131,5,1, , , , , , , , , , , , 
265.662994384766,150131,4,1, , , , , , , , , , , , 
265.662994384766,150131,3,1, , , , , , , , , , , , 
265.662994384766,150131,2,1,1,1,1,1,1,1,1,1,1,1,1,17742.25
543.099914550781,150142,2,1,1,1,5,1,1,1,1,0,1,0,0,2002.76822916667
543.099914550781,150142,7,1, , , , , , , , , , , , 
543.099914550781,150142,1,1,1,1,3,1,1,1,1,0,1,0,0,540.856486002604
543.099914550781,150142,2,1,1,1,2,1,1,1,1,0,1,1,1,5600.33333333333
543.099914550781,150142,2,1,1,1,5,4,1,1,1,0,1,0,0,1360.40462239583
543.099914550781,150142,7,1, , , , , , , , , , , , 
543.099914550781,150143,5,1, , , , , , , , , , , , 
543.099914550781,150143,1,1,2,1,5,1,1,1,1,0,1,0,0,1084.83333333333
543.099914550781,150143,3,1, , , , , , , , , , , , 
543.099914550781,150143,1,1,1,1,3,1,1,1,1,0,0,0,0,1913.79557291667
543.099914550781,150143,2,1,1,1,3,1,1,1,1,0,1,0,1,9027.75
543.099914550781,150143,1,1,1,1,3,1,1,1,1,0,1,0,1,2578.490234375
543.099914550781,150143,1,1,1,1,5,4,1,1,1,0,1,0,0,2142.900390625
171.210708618164,150601,1,3,1,1,5,1,5,5,1,1,1,0,1,9159.54166666667
171.210708618164,150601,1,3,1,3,5,5,5,3,1,0,1,0,0,2012.5966796875
171.210708618164,150601,2,3,1,3,5,5,5,6,1,1,1,0,1,2239.5
171.210708618164,150601,3,3, , , , , , , , , , , , 
171.210708618164,150601,5,3, , , , , , , , , , , , 
171.210708618164,150601,1,3,1,3,5,5,5,5,1,0,1,1,1,3644.05501302083
171.210708618164,150601,2,3,1,1,5,1,1,3,1,0,1,0,0,2517.61962890625
168.042495727539,150505,1,5,1,7,5,4,1,5,1,0,1,0,1,5379.15755208333
168.042495727539,150505,1,5,1,1,3,1,1,5,1,0,1,1,1,10814.3411458333
168.042495727539,150505,1,5,1,1,3,1,1,1,1,0,1,0,0,2475.59765625
168.042495727539,150505,1,5,1,1,5,4,1,1,1,0,1,0,1,1878.98372395833
168.042495727539,150505,2,5,1,1,3,1,1,1,1,0,1,1,1,5345.63834635417
168.042495727539,150505,1,5,1,3,5,4,1,1,1,0,1,0,0,2035.43375651042
106.080223083496,150504,2,7,1,1,5,4,4,4,1,0,1,0,1,3239.00390625
106.080223083496,150504,7,7, , , , , , , , , , , , 
106.080223083496,150504,2,7,1,1,5,5,1,5,1,0,1,0,0,1484.09651692708
106.080223083496,150504,2,7,1,1,3,1,1,5,1,0,1,1,1,2956.75
106.080223083496,150504,2,7,1,1,5,1,1,5,1,0,1,1,0,858.069986979167
106.080223083496,150504,2,7,1,1,5,4,1,5,1,0,1,0,1,4009.5634765625
106.080223083496,150504,2,7,1,3,5,4,1,5,1,0,1,0,1,1259.41389973958
106.080223083496,150504,2,7,1,3,5,4,1,1,1,0,1,1,0,1738.08333333333
294.34326171875,160113,3,2, , , , , , , , , , , , 
294.34326171875,160113,1,2,1,1,5,4,1,1,1,0,1,0,0,2713.19563802083
294.34326171875,160113,3,2, , , , , , , , , , , , 
294.34326171875,160113,1,2,1,7,6,4,1,1,1,0,0,0,0,2471.50130208333
294.34326171875,160113,1,2, , , , ,1,1,1,0,1,0,0,1196.22688802083
294.34326171875,160113,1,2,1,1,5,4,1,1,1,0,1,0,1,4138.67122395833
294.34326171875,160113,1,2,1,1,5,4,1,1,1,0,1,1,1,8273.86197916667
331.936340332031,160301,3,5, , , , , , , , , , , , 
331.936340332031,160301,7,5, , , , , , , , , , , , 
331.936340332031,160301,1,5,1,7,5,4,1,1,1,0,1,0,0,1874.95247395833
331.936340332031,160301,1,5,1,7,4,4,1,1,1,0,1,0,0,1175.75
331.936340332031,160301,1,5,1,7,6,4,1,6,1,0,1,0,0,1032.04825846354
331.936340332031,160301,5,5, , , , , , , , , , , , 
72.3032150268555,170102,1,5,4,1,5,4,1,2,1,0,1,0,0,1871.54166666667
72.3032150268555,170102,1,5,4,1,5,4,1,2,1,0,1,1,1,2280.11604817708
72.3032150268555,170102,7,5, , , , , , , , , , , , 
72.3032150268555,170102,3,5, , , , , , , , , , , , 
72.3032150268555,170102,7,5, , , , , , , , , , , , 
72.3032150268555,170102,7,5, , , , , , , , , , , , 
27.4186325073242,170101,5,7, , , , , , , , , , , , 
27.4186325073242,170101,1,7,1,7,5,4,5,5,1,0,1,0,1,1227.89176432292
27.4186325073242,170101,7,7, , , , , , , , , , , , 
27.4186325073242,170101,1,7,1,7,5,4,5,5,1,0,1,1,1,802.924397786458
27.4186325073242,170101,1,7,1,9,6,4,7,5,1,0,1,1,0,4077.8017578125
27.4186325073242,170101,1,7,1,1,5,4,5,5,1,0,1,1,1,4575.2294921875
27.4186325073242,170101,7,7, , , , , , , , , , , , 
27.4186325073242,170101,1,7,1,7,5,4,1,5,1,0,1,0,1,2188.81770833333
103.223686218262,180101,1,3,1,1,6,4,1,1,1,0,0,0,0,644.067464192708
103.223686218262,180101,1,3,1,3,5,4,1,1,1,0,1,0,1,3261.89485677083
103.223686218262,180101,7,3, , , , , , , , , , , , 
103.223686218262,180101,1,3,1,1,2,1,1,1,1,1,1,1,1,5205.66764322917
103.223686218262,180101,3,3, , , , , , , , , , , , 
103.223686218262,180101,1,3,1,1,2,4,1,1,1,0,1,0,1,2627.08626302083
37.716495513916,190113,1,3,4,1,5,2,2,2,1,0,1,0,1,2712.10758463542
37.716495513916,190113,1,3,1,1,5,4,1,1,1,0,1,0,1,4350.4248046875
37.716495513916,190113,1,3,1,1,4,4,1,1,1,0,1,1,1,8256.81575520833
37.716495513916,190113,1,3,1,3,4,4,1,1,1,0,1,0,0,3230.29524739583
37.716495513916,190113,1,3,1,1,4,4,1,1,1,0,1,0,1,620.917114257813
37.716495513916,190113,5,3, , , , , , , , , , , , 
37.716495513916,190113,1,3,3,1,4,2,1,1,1,0,0,0,0,179.638468424479
37.716495513916,190113,1,3,1,4,5,4,1,1,1,0,1,1,1,9206.16861979167
37.716495513916,190113,1,3,1,1,5,4,1,1,1,0,1,1,0,1671.03206380208
173.499755859375,200601,1,2,1,1,5,1,1,1,1,1,1,1,1,7504.64388020833
173.499755859375,200601,7,2, , , , , , , , , , , , 
173.499755859375,200601,1,2,1,5,5,4,1,1,1,0,1,1,1,3348.9248046875
173.499755859375,200601,1,2,1,1,3,1,1,1,1,1,1,1,1,10238.298828125
173.499755859375,200601,5,2, , , , , , , , , , , , 
173.499755859375,200601,1,2,1,1,2,1,1,1,1,0,1,1,1,1846.90022786458
173.499755859375,200601,1,2,1,1,5,4,1,1,1,0,1,1,1,4738.56380208333
173.499755859375,200601,7,2, , , , , , , , , , , , 
173.499755859375,200601,1,2,1,9,6,4,1,1,1,0,0,0,0,280.074442545573
356.113098144531,200605,1,4,1,1,3,4,1,3,1,0,1,1,0,2784.11490885417
356.113098144531,200605,1,4,1,1,5,4,1,3,1,0,1,1,1,3673.24251302083
356.113098144531,200605,1,4,1,1,5,4,1,3,1,0,1,1,0,1323.38053385417
356.113098144531,200605,1,4,1,3,6,4,1,3,1,0,1,1,1,1441.58610026042
356.113098144531,200605,1,4,1,1,5,4,1,3,1,0,1,1,0,2200.607421875
356.113098144531,200605,1,4,1,2,5,4,1,3,1,0,1,0,1,1843.15087890625
370.780609130859,200110,1,4,1,1,5,4,1,1,1,0,1,1,0,5403.01236979167
370.780609130859,200110,3,4, , , , , , , , , , , , 
370.780609130859,200110,2,4,1,1,5,1,1,1,1,0,1,0,0,2311.83577473958
370.780609130859,200110,2,4,1,1,5,4,1,1,1,0,1,0,0,916.882161458333
370.780609130859,200110,1,4,1,1,5,4,1,1,1,0,1,0,1,3070.32259114583
370.780609130859,200110,1,4,1,9,6,4,1,1,1,0,1,1,0,1269.00724283854
197.293060302734,200405,1,8,1,3,6,4,1,4,1,0,1,0,0,2327.28450520833
197.293060302734,200405,5,8, , , , , , , , , , , , 
197.293060302734,200405,1,8,1,3,6,3,8,5,1,0,1,1,0,3320.990234375
197.293060302734,200405,1,8,1,3,5,3,4,3,1,0,1,1,0,1465.46370442708
197.293060302734,200405,2,8,1,3,5,3,1,3,1,0,0,0,0,613.419392903646
197.293060302734,200405,1,8,1,3,5,3,1,7,1,0,1,1,0,3031.048828125
197.293060302734,200405,1,8,1,3,6,4,1,7,1,0,1,1,0,704.994710286458
197.293060302734,200405,1,8,1,3,5,3,1,7,1,0,1,0,0,1206.66691080729
197.293060302734,200406,1,7,1,3,5,4,1,7,1,0,1,0,0,1022.59488932292
197.293060302734,200406,1,7,1,3,6,4,7,7,1,0,1,0,0,437.049194335938
197.293060302734,200406,1,7,1,3,6,4,1,7,1,0,1,0,0,845.682942708333
197.293060302734,200406,1,7,1,3,6,4,1,7,1,0,1,0,0,920.371419270833
197.293060302734,200406,2,7,1,3,5,4,1,7,1,0,1,0,0,1674.21142578125
197.293060302734,200406,2,7,1,1,5,4,1,7,1,0,1,0,0,1518.43180338542
197.293060302734,200406,1,7,1,1,2,4,1,7,1,0,1,0,0,1404.94970703125
197.293060302734,200406,1,7,1,3,5,4,1,7,1,0,1,0,0,1351.81746419271
424.451049804688,211101,1,2,1,1,5,1,1,1,1,0,1,0,1,1359.84733072917
424.451049804688,211101,3,2, , , , , , , , , , , , 
424.451049804688,211101,3,2, , , , , , , , , , , , 
424.451049804688,211101,1,2,4,1,5,1,2,2,1,0,0,0,0,1110.57185872396
424.451049804688,211101,1,2,4,1,5,1,2,2,1,0,1,0,0,2525.72265625
424.451049804688,211101,4,2, , , , , , , , , , , , 
288.262756347656,211101,1,8,1,3,6,4,5,5,1,0,1,0,0,2663.89208984375
288.262756347656,211101,1,8,1,3,6,4,5,5,1,0,1,0,0,1141.62516276042
288.262756347656,211101,1,8,1,3,6,4,7,4,1,0,1,0,0,1090.74096679688
288.262756347656,211101,1,8,1,3,6,4,5,4,1,0,0,0,0,519.036254882813
288.262756347656,211101,1,8,1,3,6,4,5,5,1,0,1,0,0,640.915934244792
288.262756347656,211101,1,8,1,3,6,4,5,5,0,0,0,0,0,615.52685546875
288.262756347656,211101,7,8, , , , , , , , , , , , 
288.262756347656,211101,5,8, , , , , , , , , , , , 
506.485229492188,220809,7,5, , , , , , , , , , , , 
506.485229492188,220809,1,5,1,1,5,1,1,5,1,0,1,1,1,2142.05745442708
506.485229492188,220809,1,5,1,1,5,4,1,5,1,0,1,1,0,1659.56998697917
506.485229492188,220809,1,5,1,1,5,4,1,1,1,0,1,1,1,1706.41097005208
506.485229492188,220809,5,5, , , , , , , , , , , , 
506.485229492188,220809,1,5,1,1,5,4,1,5,1,0,1,1,0,2309.22932942708
95.9018859863281,220801,7,5, , , , , , , , , , , , 
95.9018859863281,220801,1,5,1,1,2,1,1,1,1,0,1,1,1,2877.78776041667
95.9018859863281,220801,1,5,1,1,5,4,1,1,1,0,1,1,1,4093.08626302083
95.9018859863281,220801,1,5,1,1,2,1,1,1,1,0,1,1,1,3336.056640625
95.9018859863281,220801,1,5,1,1,6,3,1,1,1,0,1,1,1,6547.845703125
95.9018859863281,220801,7,5, , , , , , , , , , , , 
95.9018859863281,220801,1,5,1,1,5,4,1,1,1,0,1,1,0,3031.48958333333
95.9018859863281,220801,7,5, , , , , , , , , , , , 
95.9018859863281,220801,1,5,1,1,2,1,1,1,1,0,1,1,1,6559.48502604167
68.976432800293,220910,1,2,1,1,5,4,1,1,1,0,1,1,0,2801.76953125
68.976432800293,220910,1,2,1,1,5,1,1,1,1,0,1,0,0,2148.04752604167
68.976432800293,220910,1,2,1,1,5,1,1,1,1,0,1,1,1,4949.76171875
68.976432800293,220910,1,2,1,4,5,4,1,1,1,0,1,1,1,1421.61783854167
68.976432800293,220910,1,2,1,1,3,1,1,1,1,1,1,1,1,8804.28580729167
68.976432800293,220910,1,2,1,1,5,4,1,1,1,0,1,1,1,4919.52669270833
129.505523681641,220601,3,4, , , , , , , , , , , , 
129.505523681641,220601,1,4,1,1,5,1,1,1,1,0,1,1,1,5471.91080729167
129.505523681641,220601,7,4, , , , , , , , , , , , 
129.505523681641,220601,1,4,1,1,2,1,1,1,1,1,1,0,1,4445.45768229167
129.505523681641,220601,1,4,1,1,3,1,1,1,1,0,1,1,1,6211.84440104167
129.505523681641,220601,1,4,1,1,3,1,1,1,1,0,1,1,1,4211.28385416667
284.868286132813,230102,2,2,4,1,2,1,2,2,1,0,1,0,0,4340.60416666667
284.868286132813,230102,2,2,1,1,2,1,1,1,1,0,1,1,0,9084.38216145833
284.868286132813,230102,2,2,4,1,5,1,2,1,1,0,1,0,1,2893.25
284.868286132813,230102,5,2, , , , , , , , , , , , 
284.868286132813,230102,7,2, , , , , , , , , , , , 
284.868286132813,230102,1,2,4,1,5,4,2,1,1,0,1,0,0,3558.59798177083
284.868286132813,230102,2,2,1,1,5,1,1,1,1,0,1,0,1,6086.90104166667
284.868286132813,230102,2,2,1,1,5,1,1,1,1,0,1,1,1,5505.08333333333
74.6122589111328,230104,2,2,1,1,5,1,1,1,1,0,1,0,1,1729.93717447917
74.6122589111328,230104,1,2,1,1,5,1,1,1,1,0,1,0,0,844.774251302083
74.6122589111328,230104,5,2, , , , , , , , , , , , 
74.6122589111328,230104,7,2, , , , , , , , , , , , 
74.6122589111328,230104,1,2,1,1,5,1,1,1,1,0,1,0,1,1638.47526041667
74.6122589111328,230104,1,2,1,1,5,1,1,1,1,0,1,0,1,1771.71044921875
74.6122589111328,230104,1,2,4,1,3,1,2,2,1,1,1,1,1,2544.22102864583
74.6122589111328,230104,7,2, , , , , , , , , , , , 
74.6122589111328,230104,7,2, , , , , , , , , , , , 
74.6122589111328,230104,1,2,1,1,3,1,1,1,1,0,1,1,1,3549.15559895833
74.6122589111328,230104,7,2, , , , , , , , , , , , 
213.651214599609,230101,3,2, , , , , , , , , , , , 
213.651214599609,230101,1,2,1,1,5,1,1,5,1,0,1,0,0,357.110188802083
213.651214599609,230101,1,2,1,1,5,1,1,1,1,0,1,0,1,3229.83333333333
213.651214599609,230101,1,2,1,1,5,4,1,1,1,0,1,0,0,2368.00455729167
213.651214599609,230101,3,2, , , , , , , , , , , , 
213.651214599609,230101,3,2, , , , , , , , , , , , 
213.651214599609,230101,1,2,1,1,5,4,1,1,1,0,1,0,1,2903.861328125
213.651214599609,230101,3,2, , , , , , , , , , , , 
25.4122047424316,230110,1,2,1,1,5,1,1,1,1,0,1,0,1,5524.72786458333
25.4122047424316,230110,2,2,1,1,5,4,1,1,1,0,1,0,1,2969.03743489583
25.4122047424316,230110,5,2, , , , , , , , , , , , 
25.4122047424316,230110,7,2, , , , , , , , , , , , 
25.4122047424316,230110,1,2,1,1,5,1,1,1,1,0,1,1,1,6331.79947916667
25.4122047424316,230110,7,2, , , , , , , , , , , , 
25.4122047424316,230110,2,2,1,1,5,1,1,1,1,0,1,0,1,1829.43766276042
25.4122047424316,230110,5,2, , , , , , , , , , , , 
25.4122047424316,230110,1,2,1,1,5,1,1,1,1,0,1,0,1,2768.44498697917
25.4122047424316,230110,1,2,1,1,5,1,1,1,1,0,1,0,1,1732.5888671875
62.6419677734375,240101,1,3,1,5,6,4,1,1,1,0,1,1,1,3613.53450520833
62.6419677734375,240101,1,3,1,1,5,1,1,1,1,0,1,0,1,1299.17032877604
62.6419677734375,240101,1,3,1,1,5,1,1,1,1,0,1,1,1,6859.01106770833
62.6419677734375,240101,3,3, , , , , , , , , , , , 
62.6419677734375,240101,3,3, , , , , , , , , , , , 
62.6419677734375,240101,1,3,1,5,5,4,1,1,1,0,0,0,0,935.566813151042
147.914215087891,240102,1,5,1,9,5,4,7,1,1,0,1,1,1,1941
147.914215087891,240102,1,5,1,5,5,4,7,1,1,0,1,0,1,1373.5546875
147.914215087891,240102,1,5,1,1,5,4,1,1,1,0,1,1,1,3901.658203125
147.914215087891,240102,1,5,1,5,5,4,7,4,1,0,1,0,1,1529.39778645833
147.914215087891,240102,1,5,1,5,5,4,1,1,1,0,1,1,1,705.833902994792
147.914215087891,240102,1,5,1,5,5,4,7,6,1,0,1,1,0,2836.19010416667
147.914215087891,240102,5,5, , , , , , , , , , , , 
105.614715576172,240302,1,5,1,3,5,4,1,1,1,0,1,0,1,6689.98697916667
105.614715576172,240302,1,5,1,9,6,4,1,1,1,0,1,0,1,2049.71126302083
105.614715576172,240302,5,5, , , , , , , , , , , , 
105.614715576172,240302,1,5,1,1,5,4,1,1,1,0,1,1,1,3785.640625
105.614715576172,240302,1,5,1,1,5,4,1,1,1,0,1,0,0,1178.65242513021
105.614715576172,240302,4,5, , , , , , , , , , , , 
10.7738199234009,240202,1,7,1,9,5,4,1,5,1,0,1,1,1,1735.48274739583
10.7738199234009,240202,1,7,1,9,5,4,1,4,1,0,1,0,1,1572.97314453125
10.7738199234009,240202,1,7,1,9,5,4,1,5,1,0,1,1,1,3116.04524739583
10.7738199234009,240202,1,7,1,9,5,4,1,5,1,0,1,0,1,3578.744140625
10.7738199234009,240202,1,7,1,9,5,4,1,5,1,0,1,1,0,2514.63053385417
10.7738199234009,240202,1,7,1,9,5,4,1,5,1,0,1,1,1,1239.88297526042
10.7738199234009,240202,1,7,1,9,6,4,1,5,1,0,0,0,0,581.216796875
10.7738199234009,240202,1,7,1,9,6,4,1,5,1,0,0,1,0,1303.22249348958
25.3340625762939,250101,1,2,1,7,5,4,1,1,1,0,1,0,1,2485.5
25.3340625762939,250101,1,2,1,7,5,4,7,1,1,0,1,0,1,3545.80533854167
25.3340625762939,250101,1,2,4,1,5,4,1,1,1,0,1,1,0,2031.21158854167
25.3340625762939,250101,1,2,4,1,5,1,7,1,1,0,1,0,1,1676.07307942708
25.3340625762939,250101,1,2,1,7,3,4,7,1,1,1,1,1,1,4479.23111979167
25.3340625762939,250101,1,2,1,1,5,4,5,1,1,0,1,0,1,2434.17740885417
158.720458984375,250101,1,2,1,1,5,4,1,1,1,0,1,0,1,3610.36197916667
158.720458984375,250101,1,2,1,1,3,4,1,1,1,0,1,1,0,3886.8037109375
158.720458984375,250101,7,2, , , , , , , , , , , , 
158.720458984375,250101,2,2,1,7,5,4,1,1,1,0,1,1,1,4516.14876302083
158.720458984375,250101,1,2,1,1,5,1,1,1,1,0,1,0,0,1728.95930989583
158.720458984375,250101,1,2,1,1,3,4,1,1,1,0,1,0,0,4280.83854166667
55.9591941833496,230101,1,2,1,1,5,1,1,1,1,1,1,1,1,6548.1875
55.9591941833496,230101,3,2, , , , , , , , , , , , 
55.9591941833496,230101,1,2,1,1,5,4,1,1,1,0,1,0,1,1837.16666666667
55.9591941833496,230101,1,2,1,1,3,1,1,1,1,0,1,0,1,1461.50455729167
55.9591941833496,230101,1,2,1,1,3,1,1,1,1,0,1,0,1,2168.75423177083
55.9591941833496,230101,7,2, , , , , , , , , , , , 
55.9591941833496,230101,1,2,1,1,2,1,1,1,1,0,1,0,0,653.095703125
55.9591941833496,230101,1,2,1,1,5,1,1,1,1,1,1,1,1,1716.24235026042
284.868286132813,230102,1,2,1,1,5,1,1,1,1,0,1,0,1,1027.18741861979
284.868286132813,230102,1,2,1,1,5,1,1,1,1,0,1,0,0,2309.34098307292
284.868286132813,230102,1,2,1,1,3,1,1,1,1,0,1,0,0,1334.07210286458
284.868286132813,230102,3,2, , , , , , , , , , , , 
284.868286132813,230102,2,2,1,1,5,4,1,1,1,1,1,0,1,2540.84798177083
284.868286132813,230102,1,2,1,1,5,1,1,1,1,0,1,0,1,1675.41569010417
247.143035888672,081003,1,8,1,2,6,4,1,5,1,0,1,0,0,769.149169921875
247.143035888672,081003,5,8, , , , , , , , , , , , 
247.143035888672,081003,1,8,1,3,4,4,1,1,1,0,1,0,0,454.551310221354
247.143035888672,081003,1,8,1,3,6,4,1,7,1,0,1,0,0,440.660888671875
247.143035888672,081003,1,8,1,3,4,4,1,7,1,0,1,0,0,1113.09708658854
247.143035888672,081003,1,8,1,3,6,4,1,7,1,0,1,0,0,1239.47639973958
247.143035888672,081003,1,8,1,3,6,4,1,7,1,0,0,0,0,395.807332356771
247.143035888672,081003,1,8,1,3,6,3,1,1,1,0,0,0,0,585.095092773438
143.884246826172,120607,1,8,1,7,4,4,1,4,1,0,1,0,1,4325.13053385417
143.884246826172,120607,7,8, , , , , , , , , , , , 
143.884246826172,120607,1,8,1,7,4,4,1,4,1,0,1,0,0,1233.42236328125
143.884246826172,120607,1,8,1,7,4,4,1,4,0,0,1,0,0,1310.67944335938
143.884246826172,120607,1,8,1,9,6,4,7,9,0,0,0,0,0,414.083333333333
143.884246826172,120607,1,8,1,7,6,4,1,4,0,0,1,0,0,745.489501953125
143.884246826172,120607,1,8,1,7,4,4,1,4,1,0,1,0,0,1352.41666666667
143.884246826172,120607,7,8, , , , , , , , , , , , 
126.176681518555,021405,1,7,1,3,5,4,1,1,1,0,1,0,1,2461.18684895833
126.176681518555,021405,7,7, , , , , , , , , , , , 
126.176681518555,021405,1,7,1,3,5,5,1,1,1,0,1,1,1,5314.0146484375
126.176681518555,021405,1,7,1,3,6,6,1,1,1,0,1,1,0,2329.82112630208
126.176681518555,021405,1,7,1,1,5,4,1,1,1,0,0,1,0,1580.76871744792
126.176681518555,021405,1,7,1,1,5,4,1,1,1,0,1,1,1,2014.88688151042
126.176681518555,021405,1,7,1,1,5,4,1,1,1,0,1,0,0,1014.37215169271
126.176681518555,021405,1,7,1,1,5,4,1,1,1,0,1,1,1,1740.83349609375
196.024948120117,070101,1,1,1,1,5,1,1,1,1,0,1,1,1,2663.82194010417
196.024948120117,070101,5,1, , , , , , , , , , , , 
196.024948120117,070101,5,1, , , , , , , , , , , , 
196.024948120117,070101,1,1,2,1,3,1,1,1,1,0,1,1,1,6694.017578125
196.024948120117,070101,1,1,1,1,3,1,1,1,1,1,1,1,1,4813.09733072917
196.024948120117,070101,5,1, , , , , , , , , , , , 
196.024948120117,070101,2,1,2,1,3,1,1,1,1,0,1,0,1,3192
196.024948120117,070101,2,1,1,1,3,1,1,1,1,0,1,1,1,3100
196.024948120117,070101,2,1,1,1,3,1,1,1,1,1,1,1,1,6497.05013020833
196.024948120117,070101,2,1,1,1,2,4,1,1,1,1,1,1,1,2420.71305338542
196.024948120117,070101,2,1,1,1,5,1,1,1,1,1,1,1,1,3284.88346354167
527.53466796875,130101,1,1,1,1,5,1,1,1,1,1,1,1,1,9825.51497395833
527.53466796875,130101,2,1,1,1,3,1,1,1,1,1,1,0,1,2212.41666666667
527.53466796875,130101,1,1,1,3,6,4,1,1,1,0,1,0,1,566.590128580729
527.53466796875,130101,2,1,1,3,5,4,1,1,1,0,1,0,0,1586.91292317708
527.53466796875,130101,1,1,1,1,3,1,1,1,1,1,1,0,1,5101.99055989583
527.53466796875,130101,2,1,1,3,5,4,1,1,1,1,1,0,1,3699.65201822917
224.132019042969,140108,1,4,1,1,5,4,1,1,1,0,1,0,0,3365.15690104167
224.132019042969,140108,1,4,1,1,5,4,1,1,1,0,1,0,1,3812.83072916667
224.132019042969,140108,1,4,1,1,1,1,1,1,1,0,1,1,1,1597.41292317708
224.132019042969,140108,1,4,1,1,5,1,1,1,1,0,1,0,1,2357.49641927083
224.132019042969,140108,1,4,1,1,5,1,1,1,1,0,1,0,1,1698.50830078125
224.132019042969,140108,1,4,1,1,5,1,1,1,1,0,1,0,1,1931.12353515625
812.119323730469,150142,7,1, , , , , , , , , , , , 
812.119323730469,150142,2,1,1,1,5,4,1,1,1,0,1,0,1,4962.8203125
812.119323730469,150142,1,1,1,7,5,4,1,1,1,0,1,0,1,3163.84114583333
812.119323730469,150142,1,1,1,8,5,4,1,5,1,0,1,0,1,1186.31958007813
812.119323730469,150142,4,1, , , , , , , , , , , , 
812.119323730469,150142,2,1,1,7,5,4,1,1,1,0,1,0,1,1559.53873697917
200.896850585938,160108,1,2,1,1,5,4,1,1,1,0,1,1,1,6367.30598958333
200.896850585938,160108,1,2,1,1,5,4,1,1,1,0,1,1,1,2294.62044270833
200.896850585938,160108,1,2,1,1,5,4,1,1,1,1,1,1,0,4652
200.896850585938,160108,1,2,1,9,5,4,1,1,1,0,1,1,1,5761.09700520833
200.896850585938,160108,1,2,1,1,3,4,1,1,1,0,1,1,0,1602.32161458333
200.896850585938,160108,4,2, , , , , , , , , , , , 
200.896850585938,160108,1,2,1,1,5,4,1,1,1,0,1,1,1,3180.96809895833
200.896850585938,160108,1,2,1,1,5,4,1,1,1,0,1,1,1,11472.4010416667
193.487899780273,160201,1,4,1,1,3,4,1,1,1,1,1,0,1,5415.8974609375
193.487899780273,160201,7,4, , , , , , , , , , , , 
193.487899780273,160201,1,4,1,1,3,4,1,1,1,0,1,0,1,14545.0052083333
193.487899780273,160201,5,4, , , , , , , , , , , , 
193.487899780273,160201,1,4,1,1,5,4,1,1,1,0,1,0,1,3679.00358072917
193.487899780273,160201,7,4, , , , , , , , , , , , 
193.487899780273,160201,1,4,1,1,5,4,1,1,1,1,1,1,1,9469.93359375
193.487899780273,160201,1,4,1,1,5,4,1,1,1,0,1,1,1,3059.79361979167
193.487899780273,160201,3,4, , , , , , , , , , , , 
288.262756347656,210802,7,7, , , , , , , , , , , , 
288.262756347656,210802,7,7, , , , , , , , , , , , 
288.262756347656,210802,1,7,1,3,6,4,1,3,0,0,1,0,0,2055.11881510417
288.262756347656,210802,1,7,5,6,6,7,8,4,0,0,1,0,0,1234.42805989583
288.262756347656,210802,1,7,1,4,5,4,1,7,0,0,1,0,1,3979.27213541667
288.262756347656,210802,1,7,1,3,5,4,1,7,0,0,1,0,0,382.684529622396
288.262756347656,210802,1,7,1,3,6,4,6,4,0,0,1,0,1,1287.89241536458
288.262756347656,210802,1,7,1,3,6,4,8,4,0,0,1,0,0,1227.38159179688
94.4251708984375,131003,1,5,1,3,5,5,1,1,1,0,1,0,0,6197.50716145833
94.4251708984375,131003,1,5,1,3,6,3,1,1,1,0,1,0,0,1033.25610351563
94.4251708984375,131003,1,5,1,1,5,1,1,1,1,0,1,0,0,3144.38704427083
94.4251708984375,131003,5,5, , , , , , , , , , , , 
94.4251708984375,131003,1,5,1,1,6,1,1,1,1,0,1,0,0,757.431884765625
94.4251708984375,131003,7,5, , , , , , , , , , , , 
